datetime,difficulty
1/11/2022 0:00,120479
1/10/2022 0:00,133138
1/9/2022 0:00,132562
1/8/2022 0:00,133638
1/7/2022 0:00,140708
1/6/2022 0:00,133742
1/5/2022 0:00,132692
1/4/2022 0:00,124214
1/3/2022 0:00,119267
1/2/2022 0:00,115530
1/1/2022 0:00,111735
12/31/2021 0:00,110189
12/30/2021 0:00,107140
12/29/2021 0:00,108351
12/28/2021 0:00,111639
12/27/2021 0:00,106358
12/26/2021 0:00,103839
12/25/2021 0:00,101609
12/24/2021 0:00,102989
12/23/2021 0:00,102704
12/22/2021 0:00,102190
12/21/2021 0:00,99680
12/20/2021 0:00,95625
12/19/2021 0:00,97492
12/18/2021 0:00,101442
12/17/2021 0:00,97952
12/16/2021 0:00,101543
12/15/2021 0:00,101827
12/14/2021 0:00,99349
12/13/2021 0:00,100249
12/12/2021 0:00,99929
12/11/2021 0:00,100090
12/10/2021 0:00,99959
12/9/2021 0:00,102011
12/8/2021 0:00,102234
12/7/2021 0:00,103447
12/6/2021 0:00,105298
12/5/2021 0:00,103658
12/4/2021 0:00,106398
12/3/2021 0:00,106064
12/2/2021 0:00,113257
12/1/2021 0:00,103794
11/30/2021 0:00,108429
11/29/2021 0:00,113661
11/28/2021 0:00,113896
11/27/2021 0:00,113782
11/26/2021 0:00,109603
11/25/2021 0:00,111128
11/24/2021 0:00,114152
11/23/2021 0:00,117735
11/22/2021 0:00,114987
11/21/2021 0:00,113413
11/20/2021 0:00,113228
11/19/2021 0:00,116705
11/18/2021 0:00,112378
11/17/2021 0:00,106239
11/16/2021 0:00,110320
11/15/2021 0:00,109907
11/14/2021 0:00,111848
11/13/2021 0:00,112178
11/12/2021 0:00,114758
11/11/2021 0:00,110169
11/10/2021 0:00,108487
11/9/2021 0:00,110765
11/8/2021 0:00,109988
11/7/2021 0:00,115266
11/6/2021 0:00,112787
11/5/2021 0:00,114997
11/4/2021 0:00,114331
11/3/2021 0:00,108550
11/2/2021 0:00,106712
11/1/2021 0:00,102649
10/31/2021 0:00,100875
10/30/2021 0:00,97105
10/29/2021 0:00,102889
10/28/2021 0:00,99346
10/27/2021 0:00,108850
10/26/2021 0:00,111196
10/25/2021 0:00,108206
10/24/2021 0:00,108353
10/23/2021 0:00,108162
10/22/2021 0:00,105839
10/21/2021 0:00,107678
10/20/2021 0:00,104272
10/19/2021 0:00,101107
10/18/2021 0:00,101146
10/17/2021 0:00,100687
10/16/2021 0:00,103668
10/15/2021 0:00,103679
10/14/2021 0:00,108954
10/13/2021 0:00,108259
10/12/2021 0:00,111042
10/11/2021 0:00,111044
10/10/2021 0:00,109937
10/9/2021 0:00,112345
10/8/2021 0:00,107739
10/7/2021 0:00,105622
10/6/2021 0:00,110911
10/5/2021 0:00,107745
10/4/2021 0:00,109287
10/3/2021 0:00,110651
10/2/2021 0:00,112225
10/1/2021 0:00,108621
9/30/2021 0:00,108169
9/29/2021 0:00,110689
9/28/2021 0:00,108261
9/27/2021 0:00,106960
9/26/2021 0:00,105493
9/25/2021 0:00,103498
9/24/2021 0:00,104789
9/23/2021 0:00,106791
9/22/2021 0:00,104788
9/21/2021 0:00,102673
9/20/2021 0:00,103690
9/19/2021 0:00,108200
9/18/2021 0:00,105895
9/17/2021 0:00,105102
9/16/2021 0:00,103081
9/15/2021 0:00,102982
9/14/2021 0:00,103637
9/13/2021 0:00,102488
9/12/2021 0:00,102083
9/11/2021 0:00,102869
9/10/2021 0:00,101691
9/9/2021 0:00,98791
9/8/2021 0:00,100859
9/7/2021 0:00,103933
9/6/2021 0:00,103636
9/5/2021 0:00,105987
9/4/2021 0:00,102556
9/3/2021 0:00,99779
9/2/2021 0:00,100981
9/1/2021 0:00,97657
8/31/2021 0:00,104567
8/30/2021 0:00,98919
8/29/2021 0:00,101979
8/28/2021 0:00,102740
8/27/2021 0:00,99434
8/26/2021 0:00,99078
8/25/2021 0:00,103014
8/24/2021 0:00,98928
8/23/2021 0:00,100284
8/22/2021 0:00,99919
8/21/2021 0:00,100268
8/20/2021 0:00,97956
8/19/2021 0:00,96791
8/18/2021 0:00,97445
8/17/2021 0:00,96114
8/16/2021 0:00,97045
8/15/2021 0:00,95544
8/14/2021 0:00,97658
8/13/2021 0:00,99692
8/12/2021 0:00,100198
8/11/2021 0:00,96333
8/10/2021 0:00,85562
8/9/2021 0:00,71599
8/8/2021 0:00,68462
8/7/2021 0:00,71484
8/6/2021 0:00,65035
8/5/2021 0:00,61497
8/4/2021 0:00,56519
8/3/2021 0:00,55458
8/2/2021 0:00,55192
8/1/2021 0:00,55553
7/31/2021 0:00,55688
7/30/2021 0:00,53881
7/29/2021 0:00,55498
7/28/2021 0:00,52434
7/27/2021 0:00,54897
7/26/2021 0:00,52354
7/25/2021 0:00,54490
7/24/2021 0:00,55171
7/23/2021 0:00,56211
7/22/2021 0:00,53349
7/21/2021 0:00,54761
7/20/2021 0:00,52807
7/19/2021 0:00,56439
7/18/2021 0:00,56008
7/17/2021 0:00,56642
7/16/2021 0:00,52308
7/15/2021 0:00,49322
7/14/2021 0:00,48568
7/13/2021 0:00,50429
7/12/2021 0:00,49386
7/11/2021 0:00,53282
7/10/2021 0:00,50310
7/9/2021 0:00,49815
7/8/2021 0:00,47892
7/3/2021 0:00,54166
7/2/2021 0:00,51290
7/1/2021 0:00,52444
6/30/2021 0:00,50878
6/29/2021 0:00,49941
6/28/2021 0:00,51903
6/27/2021 0:00,52178
6/26/2021 0:00,51726
6/25/2021 0:00,52942
6/24/2021 0:00,58770
6/23/2021 0:00,64615
6/22/2021 0:00,62325
6/21/2021 0:00,62767
6/20/2021 0:00,66675
6/19/2021 0:00,67435
6/18/2021 0:00,67514
6/17/2021 0:00,65739
6/16/2021 0:00,66614
6/15/2021 0:00,65681
6/14/2021 0:00,64361
6/13/2021 0:00,67554
6/12/2021 0:00,67411
6/11/2021 0:00,68579
6/10/2021 0:00,68867
6/9/2021 0:00,67089
6/8/2021 0:00,68314
6/7/2021 0:00,70767
6/6/2021 0:00,72215
6/5/2021 0:00,72360
6/4/2021 0:00,70516
6/3/2021 0:00,75088
6/2/2021 0:00,70024
6/1/2021 0:00,72882
5/31/2021 0:00,71628
5/30/2021 0:00,74484
5/29/2021 0:00,71712
5/28/2021 0:00,75144
5/27/2021 0:00,74920
5/26/2021 0:00,72771
5/25/2021 0:00,71919
5/24/2021 0:00,71014
5/23/2021 0:00,74932
5/22/2021 0:00,74334
5/21/2021 0:00,76203
5/20/2021 0:00,72571
5/19/2021 0:00,73698
5/18/2021 0:00,75729
5/17/2021 0:00,76992
5/16/2021 0:00,78088
5/15/2021 0:00,76155
5/14/2021 0:00,79821
5/13/2021 0:00,80852
5/12/2021 0:00,79167
5/11/2021 0:00,78264
5/10/2021 0:00,80333
5/9/2021 0:00,83335
5/8/2021 0:00,87371
5/7/2021 0:00,96321
5/6/2021 0:00,103932
5/5/2021 0:00,114131
5/4/2021 0:00,126229
5/3/2021 0:00,129522
5/2/2021 0:00,131232
5/1/2021 0:00,130328
4/30/2021 0:00,128821
4/29/2021 0:00,131015
4/28/2021 0:00,130459
4/27/2021 0:00,136302
4/26/2021 0:00,127171
4/25/2021 0:00,132544
4/24/2021 0:00,130395
4/23/2021 0:00,132685
4/22/2021 0:00,143877
4/21/2021 0:00,133438
4/20/2021 0:00,137630
4/19/2021 0:00,142731
4/18/2021 0:00,131749
4/17/2021 0:00,134159
4/16/2021 0:00,146142
4/15/2021 0:00,149153
4/14/2021 0:00,148438
4/13/2021 0:00,149940
4/12/2021 0:00,142057
4/11/2021 0:00,150599
4/10/2021 0:00,146872
4/9/2021 0:00,156166
4/8/2021 0:00,151576
4/7/2021 0:00,155543
4/6/2021 0:00,161345
4/5/2021 0:00,146258
4/4/2021 0:00,153681
4/3/2021 0:00,154575
4/2/2021 0:00,161091
4/1/2021 0:00,143472
3/31/2021 0:00,160762
3/30/2021 0:00,154384
3/29/2021 0:00,154388
3/28/2021 0:00,153199
3/27/2021 0:00,158723
3/26/2021 0:00,147013
3/25/2021 0:00,149846
3/24/2021 0:00,152493
3/23/2021 0:00,152160
3/22/2021 0:00,152976
3/21/2021 0:00,154824
3/20/2021 0:00,151013
3/19/2021 0:00,149852
3/18/2021 0:00,148725
3/17/2021 0:00,153088
3/16/2021 0:00,145361
3/15/2021 0:00,140875
3/14/2021 0:00,140187
3/13/2021 0:00,142593
3/12/2021 0:00,148756
3/11/2021 0:00,141449
3/10/2021 0:00,143474
3/9/2021 0:00,136155
3/8/2021 0:00,140728
3/7/2021 0:00,134303
3/6/2021 0:00,138642
3/5/2021 0:00,133824
3/4/2021 0:00,133114
3/3/2021 0:00,130167
3/2/2021 0:00,130578
3/1/2021 0:00,128519
2/28/2021 0:00,128816
2/27/2021 0:00,129085
2/26/2021 0:00,126716
2/25/2021 0:00,120240
2/24/2021 0:00,123675
2/23/2021 0:00,127383
2/22/2021 0:00,118488
2/21/2021 0:00,119643
2/20/2021 0:00,98249
2/19/2021 0:00,69242
2/18/2021 0:00,60473
2/17/2021 0:00,55125
2/16/2021 0:00,55098
2/15/2021 0:00,50830
2/14/2021 0:00,46449
2/13/2021 0:00,39234
2/12/2021 0:00,38125
2/11/2021 0:00,34813
2/10/2021 0:00,34128
2/9/2021 0:00,31049
2/8/2021 0:00,32106
2/7/2021 0:00,30803
2/6/2021 0:00,31364
2/5/2021 0:00,29841
2/4/2021 0:00,29943
2/3/2021 0:00,29876
2/2/2021 0:00,29902
2/1/2021 0:00,30194
1/31/2021 0:00,32000
1/30/2021 0:00,30776
1/29/2021 0:00,25176
1/28/2021 0:00,24849
1/27/2021 0:00,24887
1/26/2021 0:00,23897
1/25/2021 0:00,24245
1/24/2021 0:00,24751
1/23/2021 0:00,24513
1/22/2021 0:00,24227
1/21/2021 0:00,23159
1/20/2021 0:00,22840
1/19/2021 0:00,24017
1/18/2021 0:00,23158
1/17/2021 0:00,22335
1/16/2021 0:00,23451
1/15/2021 0:00,22546
1/14/2021 0:00,22173
1/13/2021 0:00,22951
1/12/2021 0:00,22683
1/11/2021 0:00,22301
1/10/2021 0:00,21540
1/9/2021 0:00,21947
1/8/2021 0:00,22298
1/7/2021 0:00,23466
1/6/2021 0:00,22402
1/5/2021 0:00,24154
1/4/2021 0:00,22561
1/3/2021 0:00,23457
1/2/2021 0:00,24676
1/1/2021 0:00,24404
12/31/2020 0:00,24600
12/30/2020 0:00,23847
12/29/2020 0:00,22741
12/28/2020 0:00,22561
12/27/2020 0:00,23585
12/26/2020 0:00,24507
12/25/2020 0:00,22774
12/24/2020 0:00,24235
12/23/2020 0:00,24288
12/22/2020 0:00,23829
12/21/2020 0:00,22803
12/20/2020 0:00,23381
12/19/2020 0:00,23245
12/18/2020 0:00,22336
12/17/2020 0:00,22623
12/16/2020 0:00,22169
12/15/2020 0:00,21918
12/14/2020 0:00,23780
12/13/2020 0:00,24426
12/12/2020 0:00,23572
12/11/2020 0:00,21921
12/10/2020 0:00,22018
12/9/2020 0:00,22172
12/8/2020 0:00,23939
12/7/2020 0:00,22822
12/6/2020 0:00,22665
12/5/2020 0:00,23880
12/4/2020 0:00,23596
12/3/2020 0:00,23252
12/2/2020 0:00,22638
12/1/2020 0:00,22344
11/30/2020 0:00,22479
11/29/2020 0:00,26185
11/28/2020 0:00,28828
11/27/2020 0:00,28268
11/26/2020 0:00,28373
11/25/2020 0:00,27675
11/24/2020 0:00,27344
11/23/2020 0:00,27094
11/22/2020 0:00,28202
11/21/2020 0:00,27252
11/20/2020 0:00,27295
11/19/2020 0:00,25905
11/18/2020 0:00,25921
11/17/2020 0:00,27453
11/16/2020 0:00,29460
11/15/2020 0:00,29391
11/14/2020 0:00,29009
11/13/2020 0:00,28636
11/12/2020 0:00,28005
11/11/2020 0:00,28878
11/10/2020 0:00,28124
11/9/2020 0:00,28379
11/8/2020 0:00,28539
11/7/2020 0:00,28789
11/6/2020 0:00,28755
11/5/2020 0:00,29022
11/4/2020 0:00,28972
11/3/2020 0:00,29185
11/2/2020 0:00,27113
11/1/2020 0:00,28328
10/31/2020 0:00,26947
10/30/2020 0:00,27313
10/29/2020 0:00,28209
10/28/2020 0:00,27756
10/27/2020 0:00,28828
10/26/2020 0:00,27996
10/25/2020 0:00,28688
10/24/2020 0:00,28544
10/23/2020 0:00,27750
10/22/2020 0:00,29402
10/21/2020 0:00,28446
10/20/2020 0:00,28935
10/19/2020 0:00,29839
10/18/2020 0:00,29008
10/17/2020 0:00,29644
10/16/2020 0:00,27860
10/15/2020 0:00,27249
10/14/2020 0:00,28664
10/13/2020 0:00,30436
10/12/2020 0:00,30021
10/11/2020 0:00,32214
10/10/2020 0:00,31087
10/9/2020 0:00,29646
10/8/2020 0:00,30433
10/7/2020 0:00,28192
10/6/2020 0:00,30262
10/5/2020 0:00,30857
10/4/2020 0:00,29025
10/3/2020 0:00,29205
10/2/2020 0:00,28112
10/1/2020 0:00,28383
9/30/2020 0:00,28526
9/29/2020 0:00,26960
9/28/2020 0:00,27726
9/27/2020 0:00,28647
9/26/2020 0:00,28310
9/25/2020 0:00,27259
9/24/2020 0:00,27590
9/23/2020 0:00,26697
9/22/2020 0:00,25766
9/21/2020 0:00,25329
9/20/2020 0:00,27207
9/19/2020 0:00,24921
