datetime,difficulty
2022-12-01 00:00:00,331968366444
2022-11-30 00:00:00,338883179807
2022-11-29 00:00:00,352917630058
2022-11-28 00:00:00,327179115532
2022-11-27 00:00:00,335801395917
2022-11-26 00:00:00,332483022026
2022-11-25 00:00:00,317152710470
2022-11-24 00:00:00,311567262492
2022-11-23 00:00:00,313324393988
2022-11-22 00:00:00,335213616229
2022-11-21 00:00:00,321380662277
2022-11-20 00:00:00,318173262274
2022-11-19 00:00:00,305008942013
2022-11-18 00:00:00,310313389561
2022-11-17 00:00:00,317219804465
2022-11-16 00:00:00,333050875285
2022-11-15 00:00:00,324086508798
2022-11-14 00:00:00,325617082997
2022-11-13 00:00:00,329936441189
2022-11-12 00:00:00,301754348477
2022-11-11 00:00:00,324206629529
2022-11-10 00:00:00,341947695450
2022-11-09 00:00:00,317059723279
2022-11-08 00:00:00,316406650857
2022-11-07 00:00:00,330184351864
2022-11-06 00:00:00,338929763113
2022-11-05 00:00:00,316788925099
2022-11-04 00:00:00,320721647095
2022-11-03 00:00:00,334749294117
2022-11-02 00:00:00,371438623314
2022-11-01 00:00:00,363780614300
2022-10-31 00:00:00,342470265525
2022-10-30 00:00:00,348301924877
2022-10-29 00:00:00,335678208442
2022-10-28 00:00:00,346030136659
2022-10-27 00:00:00,344346482169
2022-10-26 00:00:00,384141217920
2022-10-25 00:00:00,329467952828
2022-10-24 00:00:00,319096003432
2022-10-23 00:00:00,324595064546
2022-10-22 00:00:00,313431448468
2022-10-21 00:00:00,307674855232
2022-10-20 00:00:00,327459496285
2022-10-19 00:00:00,327102051795
2022-10-18 00:00:00,323866138047
2022-10-17 00:00:00,326451052964
2022-10-16 00:00:00,334223703128
2022-10-15 00:00:00,314716719757
2022-10-14 00:00:00,308974607125
2022-10-13 00:00:00,306179244487
2022-10-12 00:00:00,297010346874
2022-10-11 00:00:00,307315330071
2022-10-10 00:00:00,297993225222
2022-10-09 00:00:00,319874003485
2022-10-08 00:00:00,358207037084
2022-10-07 00:00:00,375068076827
2022-10-06 00:00:00,364519490247
2022-10-05 00:00:00,330852664864
2022-10-04 00:00:00,373559878075
2022-10-03 00:00:00,346419688885
2022-10-02 00:00:00,339317353224
2022-10-01 00:00:00,348287099320
2022-09-30 00:00:00,334953191258
2022-09-29 00:00:00,313758219890
2022-09-28 00:00:00,311743250613
2022-09-27 00:00:00,335391699245
2022-09-26 00:00:00,342613660426
2022-09-25 00:00:00,310757677999
2022-09-24 00:00:00,317364949848
2022-09-23 00:00:00,323546182702
